bounds_fid,city_label,country,green_corr,trees_corr,green_area_corr,trees_area_corr,n_nodes,mean_density,mean_green_dist,mean_trees_dist,cc_green_area_sum_800_nw,cc_trees_area_sum_800_nw
470,Parma,IT,0.3087309445607872,-0.2798307818326017,-0.6336998244673195,0.7116330663266609,14296,3918.787429728676,121.71871,99.3291,1.018662,0.2370278
471,Carpi,IT,0.41344648891018415,-0.2279545176295624,-0.7247023796770121,0.7872650016680293,6372,3031.5974576757008,105.20735,69.79354,0.87081724,0.17571962
472,Avilés,ES,0.22003886831289501,-0.08129535607393507,-0.169457667907148,0.5836878633115882,6572,4689.133963870857,100.92964,142.0158,1.6556054,0.0675489
473,Варна,BG,0.38524477421043696,-0.11782948677829842,-0.5641790241184753,0.10247559502518372,18259,7043.115583837751,204.15634,111.16429,2.5431702,0.2512532
474,Gijón / Xixón,ES,0.30721466075905607,0.26665778461785783,-0.1298830016923532,-0.061343424045823505,13559,11636.465820494137,118.59309,168.26497,3.2522843,0.09423592
475,Reggio Emilia,IT,0.4837026561175642,-0.2737873366157207,-0.7429223780792595,0.7820549861130883,14628,3154.5752639334946,114.85644,83.609955,1.3158206,0.14273292
476,Шумен,BG,0.3960926217557352,-0.25289966931563007,-0.6060411604496085,0.5029434435106335,6272,3341.6684088712677,152.9591,75.51762,2.7612336,1.3348012
477,Modena,IT,0.2459362628365573,-0.2481888315785199,-0.5385958288925168,0.7718407049006062,14747,4294.4672385419635,119.16889,71.511284,0.6295445,0.2304021
478,Oviedo,ES,0.5188721665008742,0.3279102098609714,-0.695024915969013,0.09349874705051238,12023,7975.555690932608,109.23119,227.42943,0.6789023,0.0385942
479,Santiago,ES,0.3397034891129019,-0.2311893717669119,-0.6262496852692342,0.5857785946405608,11736,3718.203387870298,74.5032,212.97621,0.9098947,0.059862576
480,Lugo,ES,0.6411534819349464,0.3567924072149771,-0.7311394449520907,-0.12947121859475333,8072,5777.105747308237,157.03859,196.25842,0.6306115,0.02894875
481,Bologna,IT,0.34378782270598124,0.10264143829724533,-0.553535317089103,0.06029045608767026,34336,4747.202818278364,156.38062,173.64148,0.7176095,0.104735985
482,Плевен,BG,0.5094857967358464,-0.16607117137830685,-0.4911443148045077,0.16920306732130574,6634,4628.9223726708315,213.36256,50.526943,1.8074691,0.60172385
483,Ravenna,IT,0.5761143928077739,-0.24102489523758494,-0.8046840707837905,0.7643947786288003,8922,3136.694074841509,134.22694,90.4993,2.0260925,0.12847257
484,Genova,IT,0.4580185756245333,0.19805719222615625,-0.18675248834964228,-0.09023196631021464,32053,15972432.194217546,139.35446,195.4616,3.5862513,0.06450158
485,Santander,ES,0.2725122484503985,-0.0854493017682584,-0.2805438007795467,0.44268571780470306,14696,6938.460759364626,109.181854,166.85248,4.3520164,0.07215657
486,Savona,IT,0.5615734997265694,-0.08196494970356658,-0.4552787776623951,0.4114248027444053,6776,49836.65388304356,75.9353,184.88162,12.280007,0.031864658
487,Велико Търново,BG,0.45565046415819327,-0.33326498767961055,-0.39531797192042795,0.7092105607372231,5593,3892.7842821965937,91.22794,131.66724,6.715408,0.134712
488,Zadar,HR,0.45375733410104746,-0.3257975536329638,-0.3657093128900252,0.6247807915509386,7459,2942.7021722077084,169.7172,145.37671,8.263806,0.08867982
489,Forlì,IT,0.5421144824349415,-0.2718362924860918,-0.6237046021296897,0.8307357424365466,8191,2897.784740406603,141.46432,101.14108,1.0386949,0.12615512
490,Pontevedra,ES,0.47382963101733916,0.18149784889158535,-0.5885422671078594,-0.002216952055341687,6716,4277.2800880689265,89.18898,187.6014,1.131156,0.03534311
491,Bayonne,FR,0.3179514466877953,-0.07969651676058175,-0.3523347490810347,0.4858982084771966,15530,2522.5915295077916,174.27164,87.20643,1.7255405,0.1707906
492,La Spezia,IT,0.5161972536132561,0.1349054573583947,-0.13917916948266085,0.15554922969943166,9117,16333.035776123783,111.68863,163.08934,8.963835,0.0472776
493,Rimini,IT,0.3961746517158002,-0.07801264806702653,0.05445615966125285,0.36786627245161346,12855,7245.692767138414,146.09354,86.77596,1.3317978,0.11701753
494,Avignon,FR,0.5090922708470131,-0.22318005729464316,-0.5151868895847513,0.5356049276167245,16852,2866.8352806534003,267.75592,90.93464,0.83283854,0.117675565
495,Bilbao,ES,0.32072904174329037,-0.0675339809660343,-0.30312496376797277,0.3490865504378474,38343,9830.24862329513,108.39422,304.7034,3.2774024,0.025176793
496,Bayonne,ES,0.4128999461709182,0.0006785695918233576,-0.3941183845062487,0.3153788224407818,7474,3796.8966675373686,112.75738,147.8119,2.3093073,0.11733288
497,Бургас,BG,0.284533862589269,-0.2815450058626449,-0.5724583098096823,0.4667115099197229,5898,8042.208115872212,196.25272,101.26789,3.4848115,0.20905979
498,Donostia / San Sebastián,ES,0.4152665487783996,-0.04787068201900379,-0.354669826874078,0.48302080191577507,17838,6461.929673967766,74.45134,155.6085,2.2683268,0.05480418
499,Nîmes,FR,0.17992683399769274,0.031525964249608684,-0.31451780394872925,0.22658381627324087,14896,3899.0783517332507,216.93982,66.8621,0.39060742,2.1002593
500,Сливен,BG,0.5239031355791749,-0.2656151141517741,-0.49481215166469056,0.5409202686984128,6645,3760.514207814442,183.88164,151.44612,8.26687,0.09978034
501,Vigo,ES,0.41085353474286057,0.3119050247070007,-0.42788465775925566,-0.22561459602102774,17718,7932.439783053455,148.51866,176.8114,2.553808,0.07725817
502,Pesaro,IT,0.3269127203554232,0.10717262472311051,0.20559814432536164,0.10633806456393743,6687,12871.004591638937,141.82336,90.86425,1.0482566,0.10820604
503,Toulouse,FR,0.20268177377387142,-0.14164196182169062,-0.3882248040961595,0.18207730461847013,89500,3504.168622037708,251.22063,99.309685,0.5901208,0.22159034
504,El Bierzo,ES,0.4473380878614138,-0.1606312244505051,-0.3820837805188284,0.7039737227238153,6289,3493.39908010816,89.515495,208.93933,1.2098384,0.057448134
505,Ourense,ES,0.5111035269661164,-0.01605054115170628,-0.5758327704599187,0.31892584709076705,8284,5185.256486370531,82.30986,483.30765,1.0189251,0.0037971884
506,Prato,IT,0.2821602255481352,-0.3444185423780737,-0.4326772454461486,0.5418358364967142,19955,3064.9748551399202,130.69228,220.59735,3.8534381,0.057919387
507,Pau,FR,0.35475271937744574,-0.057230806914449255,-0.6706700490306161,0.39161703401928305,16885,2854.16738938488,200.40831,92.23341,0.68114024,0.11995357
508,León,ES,0.46687818090080013,-0.14514202978791613,-0.7206745258736473,0.49913448083836526,14265,5432.035992402789,103.746346,143.5728,2.2932746,0.09528215
509,Montpellier,FR,0.4138293312105931,-0.22070639775495343,-0.6446454876895169,0.30405598475967144,38524,4468.000908294046,180.33545,116.080055,0.5786518,0.27894828
510,Firenze,IT,0.49524566662355923,-0.03181760371332708,-0.585937448421214,0.38140545863750086,35795,4839.841796459967,128.0772,107.99159,0.6139955,0.15409613
511,Tarbes,FR,0.47892801362422205,-0.03530210485309931,-0.7907957807350899,0.3990208667737993,10135,2275.5916948659137,176.02484,78.805824,0.6631524,0.14340067
512,Split,HR,0.545403778058137,-0.18165809204911815,-0.5096099217390334,0.2218146016810238,13388,6325.95670246751,195.8527,308.2443,8.033907,0.02932818
513,Pisa,IT,0.40462777948601164,-0.2565593274430611,-0.5878346755847945,0.6636870631960041,17305,2321.492401381338,123.839645,142.07152,1.7492245,0.06779154
514,Nice,FR,0.3850414055553858,0.13751515111410914,-0.5941654159448443,0.14299757857889123,22559,4886.118551374865,151.3403,123.80838,0.9440284,0.119360775
515,Ancona,IT,0.34937560284873864,-0.07360299792175788,-0.06864909069945249,0.7465928125704614,8209,120868.37666678411,116.97001,120.42531,1.359282,0.18372111
516,Gasteizko kuadrilla / Cuadrilla de Vitoria,ES,0.1384861009728224,-0.29957961875074485,-0.7037442117843762,0.5145214148915577,16443,8637.316571925034,111.14528,176.1916,0.8180115,0.10818419
517,Aix-en-Provence,FR,0.6007691289602997,0.19269296824741294,-0.7600247533029165,-0.06704162359983126,11666,3969.1986723772898,178.06415,100.70801,0.6496211,0.11315624
518,Вилна зона,BG,0.5202292318670115,-0.23181479032073454,-0.5649164998824914,0.3273316165569378,7659,4894.014611751335,165.02696,209.07971,2.8487117,0.1534039
519,Grasse,FR,0.3188183592434104,-0.01273950201806411,-0.42445048080362807,0.13216981326419908,4209,3057.655243928064,176.34418,82.35367,1.2387692,0.13359432
520,Grasse,FR,0.5411624567775738,-0.05429903461994434,-0.6670845573631528,0.2020077349693824,11950,3064.189416159339,150.36531,73.76079,0.7712646,0.32707265
521,Béziers,FR,0.4540196863506757,-0.2496665396955763,-0.6079066838743747,0.637495621418609,12413,2806.5193353669315,252.22305,93.89586,0.68504494,0.34344935
522,Istres,FR,0.3745850165276555,-0.35082621942078285,-0.36282268479281493,0.537961268058194,6921,2451.8107848246254,124.97419,197.76878,2.205442,0.070614874
523,Livorno,IT,0.007971134830355744,-0.01696321317598687,0.00596820136794399,0.15325919624983536,12460,27434.23280575145,198.25842,178.84386,2.3582265,0.091777086
524,София,BG,0.2569299876149546,-0.19166139866957368,-0.41826616198854266,0.17192018873840037,73279,7322.89068396648,164.2512,104.57932,2.670201,0.4133708
525,Draguignan,FR,0.27057737257870695,-0.14957727110621305,-0.550744253751758,0.25773199451580436,5721,2136.794496127243,143.43839,87.561035,0.7105941,0.1685284
526,Arezzo,IT,0.3485990463980806,-0.20791014102401062,-0.6019218875313502,0.7067328768899668,6826,2899.7916100020097,92.19766,130.47414,1.4003317,0.07099242
527,Iruñerria / Comarca de Pamplona,ES,0.21562805041370772,-0.35037525035705047,-0.5224440218037824,0.7534308570249303,26819,6133.551585659113,90.32704,169.07295,1.5743492,0.15753463
528,Marseille,FR,0.42281760431421717,-0.11072888741389875,-0.603514714527534,0.06737495030832805,51359,5712.121660886684,163.94507,116.32557,4.5496626,0.23782587
529,Burgos,ES,0.33288819180113555,-0.4356594175816172,-0.447106161423584,0.7071223979836108,16088,6185.169844373716,107.76406,179.67113,5.453057,0.1506602
530,"Braga (Maximinos, Sé e Cividade)",PT,0.4771122208816711,0.06825285459638439,-0.6910833809476304,0.2963490806538425,13676,3850.5912605086996,97.05928,83.65481,1.0198039,0.14629908
531,Logroño,ES,0.3649722191949161,-0.3231632309531035,-0.5647691752940579,0.6826721129465433,8459,6964.66322027288,122.97631,153.28876,0.8281724,0.17811134
532,Пазарджик,BG,0.45877644259186096,-0.34349781019132475,-0.6326967299256037,0.6953980997489188,4224,4224.869805964516,228.9576,96.22103,2.166751,0.1681092
533,Южен,BG,0.3999508078084694,-0.3186073829124521,-0.5761395013137635,0.5216281718211894,18479,6298.890694732343,215.7751,55.526745,1.0245445,0.40907374
534,Toulon,FR,0.5270404466484447,-0.32233777774530215,-0.6283861045248381,0.5859738672110095,14832,3119.6993409488823,181.36047,153.79478,1.5358421,0.22925684
535,Toulon,FR,0.3872785112054244,-0.11373234946579563,-0.4564342776895765,0.3393860876908544,7920,2097.609729176101,214.36906,90.775375,0.47910297,0.4011718
536,Хасково,BG,0.35728766646231547,-0.017513121908128988,-0.5896935560165869,0.49147604218566093,5972,4352.657766283323,189.05693,137.96597,4.583464,0.08700888
537,Perugia,IT,0.3884298151005177,-0.10847069816971976,-0.5790976328344878,0.4699214543339249,10192,2458.129182476991,78.55752,117.99171,0.8463087,0.0802083
538,Vila do Conde,PT,0.4930969066494745,0.1523760030348119,-0.1483705752534685,-0.06921274606434419,5372,3932.0143726614638,276.44992,479.33917,1.0032364,0.013359242
539,Palencia,ES,0.3798680741150949,-0.3106799333006781,-0.4374664758386266,0.7239428665614754,5973,5631.83106096873,102.63608,180.0569,3.7891824,0.15099913
540,Perpignan,FR,0.2689813232137043,-0.3464742882817492,-0.4121469035367191,0.7021805231861921,19293,3159.405326771985,167.72931,127.65016,0.63913876,0.08801441
541,Gulpilhares e Valadares,PT,0.3660151156924627,0.08973671995406343,-0.4250273037777921,-0.3682534290899417,1629,2155.1118419560353,86.07439,126.72583,0.47440585,0.08200899
542,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",PT,0.43667008935612933,-0.041530463255339954,-0.5316100861671796,0.2623452287226977,78193,3903.1864593094288,127.01876,155.32925,1.4067937,0.08702082
543,Gulpilhares e Valadares,PT,0.14225524301369352,-0.06675721006655375,-0.2534332788565977,0.129640317356392,2462,1713.5352347510407,57.01603,101.109825,0.5590497,0.14642234
544,Grosseto,IT,0.40837383677042466,-0.26779516359605243,-0.5873798067013862,0.487101206931872,6363,3731.7531477377943,118.17431,109.64278,3.431884,0.14249048
545,Gulpilhares e Valadares,PT,0.33746804191349494,0.31137056370516486,-0.1485245596480233,-0.3095994836894764,9161,2228.0728305276307,72.554214,178.26395,2.047443,0.11315112
546,Zamora,ES,0.5748187094593012,-0.09934536341535397,-0.6694331709542305,0.5929506708945361,5482,4745.61351176546,92.499146,139.79129,1.7773595,0.07442298
547,Valladolid,ES,0.35593256660446015,-0.26797419080017393,-0.6528482068613468,0.37918143833989093,19544,6555.3762250825175,115.19302,275.61533,0.87212646,0.06102717
549,Terni,IT,0.5102068271459367,-0.0364312684258581,-0.7111813508777223,0.706874628967066,6921,3643.525439111017,116.080986,141.66151,1.9797412,0.047116317
550,Pescara,IT,0.24479363008193755,-0.06885852143327738,0.22011353822481466,0.383209775350237,23811,69153.99123224746,175.05,185.50133,1.2077078,0.04949108
552,Gironès,ES,0.5102967390016598,-0.3751856440128879,-0.5470663727994962,0.6715555536692763,14821,4643.447881097309,89.180016,219.29504,3.8314633,0.06141225
553,Zaragoza,ES,0.221094401685815,-0.29755919125746993,-0.45125776026243597,0.548766336706826,28740,11742.061811875248,161.84344,147.60504,0.6462395,0.17509453
554,Salamanca,ES,0.5715503536196967,-0.1188351702542383,-0.4189798519464512,0.3410166289155672,18001,5919.360883393812,161.69374,185.01662,2.4220731,0.07889277
555,Bages,ES,0.5399364233898166,-0.4815403308927905,-0.6199587414508388,0.6922960937398037,8202,4425.696652931644,79.050705,356.92224,2.7328403,0.020146344
556,Segrià,ES,0.38530047216750446,-0.34840443608312316,-0.4382061201355707,0.6154318570551448,9140,6042.023638736313,117.74357,253.74297,1.1928455,0.028365487
558,Tivoli,IT,0.5042082041884177,-0.07127738903258278,-0.4427338529689764,0.293924721735373,7380,2771.9648463435096,96.06186,279.16208,2.0181298,0.01685946
559,Fonte Nuova,IT,0.3215176668026294,-0.13960680895723793,-0.1031938717574924,0.17028552853342513,7418,1913.0703562157926,107.441986,192.81561,2.2203715,0.044328775
560,Anoia,ES,0.5047485059168654,-0.38363024207657154,-0.42569306726827383,0.5462054436913204,6427,3908.093895648878,82.27323,402.7866,5.1261487,0.021508133
561,Ajaccio,FR,0.4860777788668036,0.036562709442169126,0.3344067998351329,0.48317608537833656,4167,5168.78557044241,112.37919,107.40119,10.366082,0.12908083
562,Santo António dos Olivais,PT,0.47936637517052694,-0.08605649733346366,-0.5534502799024168,0.5809539033325102,10580,2704.727054240156,90.28432,137.2597,1.2468808,0.13712877
563,Vallès Oriental,ES,0.42818773823317796,-0.11985721215469088,-0.6848853644000169,0.3828984238897501,7795,5520.499826047802,85.02468,307.17447,1.0042269,0.012161387
564,Vallès Occidental,ES,0.5840121308267485,0.040984539548732386,-0.6253800762183465,0.14824064200244702,13324,9009.266351958147,162.8657,250.5638,1.713943,0.051721934
565,Vallès Oriental,ES,0.33377199592754736,-0.40669314336721296,-0.39343593016960554,0.6088492985248879,10451,3761.722845172384,105.90144,412.829,3.4545267,0.012665019
566,Maresme,ES,0.46531909744113553,-0.2089233765456197,-0.4303623762583973,0.4591345812488774,6168,9743.835805884972,137.93959,331.22256,1.8766994,0.0108076455
567,Vallès Occidental,ES,0.48618975594466524,-0.19073198309305908,-0.545070557831885,0.2728100307324923,29775,5735.087610192033,160.3919,283.89838,1.5752581,0.025584154
568,Maresme,ES,0.4912154345632906,-0.22840303252924252,-0.01148390248447411,0.1945015569031315,8582,3639.3128518977037,121.783264,221.88641,4.1649113,0.040628597
569,Vallès Occidental,ES,0.456454359359992,-0.21944806720964719,-0.46270541063705783,0.2983383925219229,16359,4064.9344093650966,145.98627,183.01135,2.0817463,0.09584919
570,Roma,IT,0.34627195113328574,-0.09062495515007321,-0.4833544886804329,0.357825412282669,145003,6038.996320159056,160.79424,132.18216,0.9096452,0.21766776
571,Roma,IT,0.1541222385265387,-0.3746562961738562,-0.012362538159221035,0.42307877171158864,4044,1372069.7613439143,80.451454,140.04684,7.9403534,0.14221351
572,Barcelonès,ES,0.49525544690098944,-0.2563965301342163,-0.6238654536335686,0.3671414794664547,87342,17590.401747214753,251.59749,198.22624,1.6656864,0.061361738
573,Baix Llobregat,ES,0.3625145229164807,-0.3789003079634159,-0.25659168949812483,0.6088194743512009,6949,6426.163966901491,119.72315,276.18585,1.1461784,0.027543837
574,Baix Llobregat,ES,-0.05874743543370643,-0.3806892440653479,-0.12775990565276582,0.6416815081172192,2784,7295.706262818118,163.09248,271.065,0.97832876,0.017803822
575,Baix Llobregat,ES,-0.18604920806459563,-0.3858099925580412,0.12784703878256012,0.5768296821215394,6208,4625.713922894027,278.21927,280.36636,0.93151015,0.027737504
576,Baix Llobregat,ES,0.40297207010860736,-0.2550803775145842,-0.3042046338077769,0.32687833487739737,9170,5665.337721608408,121.86685,241.32587,1.533371,0.043828502
577,Collado Villalba,ES,0.4805080666068392,-0.18594923354818832,-0.4958193954987246,0.3295085315942861,6918,3518.5905231874453,133.73181,154.84259,7.744621,0.07649507
578,Foggia,IT,0.4172146225397881,0.006053922858606348,-0.6772245800111368,0.5176598672886867,8495,7857.845796648559,122.50829,116.038864,1.1967452,0.11212139
579,Baix Llobregat,ES,0.43946143458181974,-0.2629621896203635,-0.46826514362624333,0.29541358386570815,6622,4194.151676899636,123.356415,89.38625,4.9209304,0.29454303
580,Garraf,ES,0.5963176750710502,-0.30458379193145346,-0.5339745839038511,0.5191147382539366,8878,5050.169060626607,100.05521,426.2849,1.8079251,0.007540202
581,Baix Camp,ES,0.4733459913828308,-0.31514118498538074,-0.7846253204287099,0.8075847125897844,7283,7544.173673279957,102.09453,171.8922,1.0674477,0.043775525
582,Barletta,IT,0.44829977699507445,-0.015153097508768778,-0.2446200047311788,0.3990654661953149,4272,17999.0899108722,162.59712,158.59764,1.0551687,0.058385797
583,Guadalajara,ES,0.14649470677906118,-0.3593464663333538,-0.5216415149972998,0.6957187178411554,6260,5374.885128715894,118.16136,133.0916,2.153257,0.15286307
584,Tarragonès,ES,0.12922294584101807,-0.3772506033713233,-0.11952264278792549,0.5410101578478508,10555,5163.085842967848,131.10391,350.14575,1.7209468,0.032127026
585,Anzio,IT,0.16825654936773604,-0.03981393693866916,-0.01558425466458164,0.2363969308987867,8509,8984.07126867747,247.6506,220.03221,3.4795477,0.1164293
586,Latina,IT,0.36848148063163044,0.06441304771498667,-0.8024253053773621,0.30922563939717984,7673,3733.6032246923032,129.06383,142.66484,1.2245376,0.040088095
587,Bisceglie,IT,0.35542421896617615,0.2769666443679901,-0.17848312622998125,0.18300952290762018,3531,8989.008263102147,159.3393,114.18375,0.99985826,0.06570487
588,Cerignola,IT,0.7972778924488314,-0.12230569373091615,-0.6714752532892453,0.6504159266707953,4687,5973.499740408336,164.8602,172.82639,3.8395255,0.043696992
589,Majadahonda,ES,0.29879871047217066,-0.2680822028532928,-0.3119824063653985,0.30104923783133924,22484,3073.7642008058806,105.58234,170.82678,3.06879,0.25050792
590,Νεόκτιστα,GR,0.3048000376945576,-0.025017610407067657,-0.345468143871069,0.16273071565980757,39418,11347.357496182094,198.69514,160.72514,2.3168156,0.08288672
591,Andria,IT,0.7414971552327481,0.14817305136305114,-0.8114922688518003,0.10571881363660963,6205,7576.954464193965,147.63766,473.3254,1.1098605,0.015269956
592,Molfetta,IT,0.6293643252213541,0.10710877923610457,0.1701943101562803,0.11774375753907335,3800,55282.28687997243,131.5342,200.27223,4.562469,0.034800816
593,Alcalá de Henares,ES,0.1764727864024142,-0.43197004937636135,-0.45571229435963645,0.580560848497804,11000,8094.72602712689,137.24777,172.76253,1.2107452,0.11956803
594,Torrejón de Ardoz,ES,0.17869858980396003,-0.5734810888701344,-0.4777081248462741,0.7171088156974711,7643,7013.974045550619,207.9092,295.51828,0.72453976,0.052555032
595,Coslada,ES,-0.04058566664635673,-0.5954924242711214,-0.026221804605381926,0.7183519528000695,10655,6086.418454578065,177.28015,357.9597,0.84252626,0.04801889
596,Bari,IT,0.4469355480160235,0.04264613257884151,-0.1875471995250434,0.09352893218678307,14855,10680.276845493609,122.69169,120.40988,2.2428675,0.07790982
597,Fuenlabrada,ES,0.22506829852693014,-0.40550759918677043,-0.6829099128578504,0.3608294290023483,2312,9506.858995084813,128.13596,189.83284,1.0605942,0.1477173
598,Alcorcón,ES,0.26095240044713647,-0.3441937236161879,-0.4385859176444773,0.2991671439571091,6377,5967.445682023964,130.71173,258.74072,1.2771345,0.12731262
599,Fuenlabrada,ES,0.2663729491457418,-0.30389151015745447,-0.08592299970995763,0.4362501715266085,2508,7289.976822265862,110.57649,120.44054,1.5838423,0.13761063
600,Rivas-Vaciamadrid,ES,0.26655117126290656,-0.5137048517237071,-0.35260680525573235,0.6210734619060381,9542,3871.320044687273,142.5486,251.57819,2.4832551,0.11707556
601,Madrid,ES,0.2977023904206791,-0.1714337917863884,-0.42369226054748055,0.2647028384812153,193133,11236.039612439243,149.87679,165.03122,1.3473938,0.67817354
602,Fuenlabrada,ES,0.4163107413849602,-0.417674407827262,-0.3966162307817024,0.4926377330554486,10896,8159.937515234419,126.4061,195.89113,1.6071981,0.13085961
603,Arganda del Rey,ES,0.22509954094631612,-0.4106016582030863,-0.25673514230970346,0.6821752096246383,3893,5036.446945732559,110.86426,185.07372,1.5616069,0.05717847
604,Pinto,ES,0.13668294742717796,-0.47135173132209635,-0.3520767114358682,0.6798493453735514,3879,5050.6326665272745,134.95401,258.7529,1.1819258,0.047622636
605,Parla,ES,0.5467497798452702,-0.55321250720403,-0.5684781077626178,0.6054983838843156,5578,10076.081079036256,125.17925,273.9682,2.1617029,0.053555444
606,Valdemoro,ES,0.25351117705336906,-0.6727188714158617,-0.2356966983409718,0.8022227750608161,4646,6444.059694082178,144.4273,304.3066,0.9957216,0.04368544
607,Caserta,IT,0.2807981188946994,-0.14226457713083196,-0.36813473130363605,0.3610924774164116,10070,3308.4554660752574,244.70877,417.78232,0.6413867,0.052313857
608,Talavera de la Reina,ES,0.655563753618006,-0.0361048582642652,-0.5478034603390632,0.6827186031378542,4953,6712.152996485337,150.67014,93.38025,1.9918405,0.10851113
610,Acerra,IT,0.5572520191367766,-0.1376949840134298,-0.7363686099435995,0.3569985359283841,3833,4407.322383564307,115.269455,183.47223,0.6828744,0.034569863
611,Altamura,IT,0.6918551066991872,0.22311783096701254,-0.7964497772616548,0.41735424942645555,5197,7670.743811230889,154.59386,136.38995,0.825382,0.068798445
612,Aranjuez,ES,0.5248530885419121,-0.2776047374922647,-0.32978293550879506,0.4205695223417075,4785,4525.652979398236,64.347404,159.90898,3.9627073,0.6627096
613,Brindisi,IT,0.3549561459330342,-0.12464992104358572,0.0469443251794157,0.3551602337095129,7651,28333.99256972978,156.21591,120.134796,3.4495544,0.09091816
614,Pozzuoli,IT,0.29053357566379595,0.027020254694240024,-0.03211010207360588,0.35673339212389843,8697,6297.129952099958,77.04309,64.413704,2.272063,0.14518113
615,Matera,IT,0.6659249043408637,-0.3286124242817404,-0.4523499775496848,0.6903891936273335,6034,3325.184003499639,136.62843,177.95709,7.9129705,0.08662221
616,Toledo,ES,0.42699982759910077,-0.2822954806715466,-0.5268907213242966,0.5956102571094942,6341,3295.2716512560874,109.893,203.87254,1.1219321,0.14370097
617,Cáceres,ES,0.30665312358000185,-0.5199271984258271,-0.6388458079431302,0.8322941470758961,9737,4082.960595104973,77.34962,157.73022,2.911981,0.10964667
618,Napoli,IT,0.3950525232080535,0.05647501471718982,-0.3685191221945325,0.1920008203913314,131956,294313.2070534186,213.32178,177.56052,2.4179292,0.1141425
619,Salerno,IT,0.40348224392968673,0.007108730307858228,-0.12496592544470082,0.3585344297644853,8150,136410.82657530793,114.07643,129.17767,4.3843145,0.07443174
620,Sassari,IT,0.33929633620016586,0.18594082472660287,-0.4118826625009477,0.26403825177730605,10555,3339.995550794334,121.64078,127.51168,0.8517826,0.058272965
621,Bellizzi,IT,0.4029965001454366,-0.06971807124458836,-0.35192856063899186,0.6610550499375739,5707,3493.213059173392,115.93817,129.4187,0.5102618,0.054667853
622,Taranto,IT,0.3334013690340269,-0.17187916894149194,-0.05434447704010152,0.520204028051566,6160,16567.424654755992,116.287155,164.47374,5.1900444,0.09096182
623,Lecce,IT,0.6376195258551624,-0.18202216780476202,-0.8272426068804665,0.6111199330248307,10685,3424.5058717345405,141.31903,142.0342,0.5909917,0.052649513
624,Cascais e Estoril,PT,0.4069538449680936,0.019847911947213373,-0.48214830722724483,-0.01379697253779244,140878,5562.456550345788,175.24193,291.9628,5.16283,0.035637878
625,Alhos Vedros,PT,0.40104366131096886,-0.012244325309122407,-0.22811161481298498,0.27703618977863315,10363,4929.148921514645,155.05173,260.05206,12.167377,0.022894599
626,Charneca de Caparica e Sobreda,PT,0.3059235803788735,0.15498647411636376,-0.3392963097397844,-0.11773402301723933,23006,3483.5038977999197,134.0378,209.07768,2.7721484,0.1521679
627,"Seixal, Arrentela e Aldeia de Paio Pires",PT,0.2240565087720117,-0.01718683828181551,0.0035624639123989633,-0.001715693340665651,10268,3773.781138641968,119.94242,154.73647,8.242069,0.06263899
628,la Plana Alta,ES,0.45678485730947505,-0.40788941406980633,-0.5208848037235195,0.7513790788765831,10159,7495.90246809387,108.185425,288.09628,1.2011111,0.029130809
629,Λάρισα,GR,0.42439444826969835,-0.07642097389292335,-0.606642350016111,0.6398696435578436,13859,5394.658710101837,139.47438,116.03823,1.7877743,0.1011988
630,Setúbal (São Sebastião),PT,0.5573417645997273,-0.044392496371951945,-0.5667741739437264,0.417855494164786,7811,5262.125133936904,110.9682,178.45158,2.8455586,0.04663714
631,Tierra de Badajoz,ES,0.3275332195448255,-0.1957735926646032,-0.3519454015759882,0.5737236365386739,10020,6158.552577500101,102.32206,202.84064,1.3029264,0.070107274
632,Mérida,ES,0.2514064344654161,-0.4942886066053503,-0.3265275121776796,0.8270426364306525,6499,3562.071455010367,94.75298,218.14583,8.574688,0.08854514
633,Κατσικάς,GR,0.40091423476106447,-0.0581054931213084,-0.02474197984202316,0.32816477130691407,10433,3601.54483783357,100.458374,104.93669,5.4738736,0.09017198
634,Μελισσάτικα,GR,0.5749943128220378,0.3895303002979329,-0.37468685610470087,-0.5042373951490247,11620,6002.464134671608,143.42413,382.15,1.5967424,0.014411887
635,el Camp de Morvedre,ES,0.12049899421984946,-0.11940841684682153,-0.2935343450777721,0.3295704543193591,5490,4260.347084579556,161.65509,324.3927,1.9949696,0.023377135
636,Ciudad Real,ES,0.5080317424964321,-0.3149817822018341,-0.6843288065490145,0.5974584112617339,4946,5686.456817019722,108.92413,181.57986,2.6192572,0.06132746
637,València,ES,0.37880802197171687,-0.33382540768947616,-0.5122453810748039,0.5903063599307539,76648,9339.467703527655,135.43791,227.20146,1.0232277,0.08217844
638,Palma,ES,0.37232590042811425,-0.11699288754593946,-0.39302869978914007,0.18724318367244375,23497,7525.590993891396,131.07214,535.24713,4.9564075,0.02813032
639,Albacete,ES,0.3947322013758002,-0.1816193332795671,-0.6085158308996781,0.6592554179006626,8707,8803.996776196405,134.46745,168.28908,9.708102,0.091526546
640,Cosenza,IT,0.5458080909499071,0.0905456913942766,-0.6495113433146209,0.10912317518960972,8765,3456.06469278655,124.01383,266.10797,1.4357896,0.011348669
641,la Safor,ES,0.399550701098962,-0.5682806117223712,-0.545496423672874,0.8227864275761204,4949,6529.982426349508,83.97456,455.18973,1.524069,0.011274369
