label,country,bounds_fid,area_km2,population,business_and_services_count,active_life_count,arts_and_entertainment_count,public_services_count,retail_count,health_and_medical_count,eat_and_drink_count,education_count,attractions_and_activities_count,religious_count,accommodation_count,business_and_services_per_1000_pop,business_and_services_per_km2,active_life_per_1000_pop,active_life_per_km2,arts_and_entertainment_per_1000_pop,arts_and_entertainment_per_km2,public_services_per_1000_pop,public_services_per_km2,retail_per_1000_pop,retail_per_km2,health_and_medical_per_1000_pop,health_and_medical_per_km2,eat_and_drink_per_1000_pop,eat_and_drink_per_km2,education_per_1000_pop,education_per_km2,attractions_and_activities_per_1000_pop,attractions_and_activities_per_km2,religious_per_1000_pop,religious_per_km2,accommodation_per_1000_pop,accommodation_per_km2
Coslada,ES,595,38.226248780833245,128938.82757686393,1432,104,64,94,613,187,406,142,41,14,34,11.10604173243584,37.46116989428503,0.8065840364338879,2.7206436236072924,0.4963594070362387,1.67424222991218,0.7290278790844756,2.459043275183514,4.7541924455189735,16.036101358377596,1.45030014243401,4.89192651552465,3.148779988386139,10.620974146005391,1.1012974343616544,3.714724947617649,0.31798024513259043,1.0725614285374903,0.10857862028917721,0.3662404877932893,0.26369093498800183,0.8894411846408455
Bari,IT,596,76.59120441548014,243128.96998026516,4444,354,202,779,3056,879,1594,522,279,165,627,18.278364772247095,58.022328202242065,1.4560173558450655,4.621940635372118,0.8308347623748679,2.6373785546473667,3.204060791534763,10.17088066371435,12.569460563453449,39.900142886150256,3.615365129344103,11.47651361155958,6.556191144680888,20.81178918865298,2.147008643364758,6.815403987752106,1.1475391024880601,3.6427159244881944,0.678652157385412,2.154294363944631,2.578878198064565,8.186318582989598
Fuenlabrada,ES,597,8.128869297404426,58871.43775701991,412,42,19,9,249,52,97,56,15,3,1,6.99830029122862,50.68355572300233,0.7134189617271894,5.166770243607033,0.32273714935277614,2.337348443536515,0.15287549179868345,1.107165052201507,4.229555273096909,30.631566444241695,0.8832806192812821,6.396953634942041,1.6476580782746995,11.932778895949577,0.9512252823029193,6.889026991476044,0.2547924863311391,1.8452750870025119,0.050958497266227816,0.36905501740050234,0.01698616575540927,0.12301833913350078
Alcorcón,ES,598,24.59003586768101,83726.91013413275,883,86,26,35,458,70,187,89,39,9,3,10.546191165843938,35.9088536816873,1.0271488564695115,3.497351547706804,0.31053337521171276,1.0573388400043826,0.41802569740038253,1.4233407461597458,5.470164840267864,18.625430335461814,0.8360513948007651,2.8466814923194916,2.2334515832534723,7.604706272339213,1.0629796305324013,3.619352183091925,0.46580006281756914,1.586008260006574,0.1074923221886698,0.3660019061553632,0.03583077406288993,0.12200063538512107
Fuenlabrada,ES,599,8.128869297404426,44869.66223939515,314,27,12,27,170,63,100,57,17,5,5,6.998046883542416,38.627758487919245,0.6017428848905899,3.3214951566045214,0.2674412821735955,1.4762200696020094,0.6017428848905899,3.3214951566045214,3.7887514974592693,20.913117652695135,1.4040667314113764,7.750155365410549,2.2286773514466294,12.301833913350078,1.2703460903245787,7.012045330609545,0.37887514974592695,2.0913117652695132,0.11143386757233145,0.615091695667504,0.11143386757233145,0.615091695667504
Rivas-Vaciamadrid,ES,600,45.86586319981758,95921.66473767538,921,99,30,42,468,140,287,141,34,10,6,9.601584819432942,20.080293615920937,1.0320921792875801,2.158468043405182,0.3127552058447212,0.6540812252742976,0.4378572881826097,0.9157137153840167,4.878981211177651,10.203667114279042,1.4595242939420323,3.0523790512800555,2.992024802581166,6.257377055124114,1.4699494674701896,3.074181758789199,0.3544558999573507,0.7412920553108706,0.10425173528157373,0.21802707509143254,0.06255104116894424,0.13081624505485953
Madrid,ES,601,534.4659281416526,4295641.234586207,51278,4281,3341,4466,26790,9544,20714,6751,2565,1371,1960,11.937216634186521,95.94250503169492,0.9965916067505071,8.009865128138498,0.7777651385548806,6.251100068467816,1.0396585180443272,8.356005060094963,6.236554343575352,50.12480420061443,2.221787034530913,17.857078435635092,4.82209730021724,38.756446219168616,1.5715930710517807,12.631300976422098,0.5971169052359381,4.799183380909892,0.31916073180447213,2.5651775497962817,0.4562764655993912,3.667212252079294
Fuenlabrada,ES,602,45.73500181987103,217895.69993428874,2078,163,105,117,1051,247,550,237,60,51,23,9.536672823863283,45.435660157712,0.7480643264146849,3.564009916124666,0.48188192805853935,2.295834608546564,0.5369541484080866,2.5582157066661715,4.823408632281189,22.980211176975608,1.1335698688615161,5.400677602961918,2.524143432687587,12.025800330482003,1.0876763519035602,5.182026687862245,0.27536110174773676,1.3119054905980365,0.23405693648557624,1.1151196670083312,0.10555508900329909,0.5028971047292473
Arganda del Rey,ES,603,21.992438092615462,51139.929100023626,553,36,19,27,260,65,143,47,9,12,5,10.81346825722808,25.145006555034218,0.7039509172879039,1.6369262856803468,0.37152965079083816,0.8639333174424053,0.5279631879659279,1.2276947142602601,5.084089958190416,11.822245396580282,1.271022489547604,2.9555613491450705,2.7962494770047295,6.502234968119155,0.9190470309036523,2.137098206304897,0.17598772932197598,0.4092315714200867,0.23465030576263463,0.5456420952267823,0.09777096073443109,0.22735087301115928
Pinto,ES,604,21.992438092615455,53615.99997039445,702,65,33,31,378,88,236,70,21,13,20,13.093106542592297,31.920062570766774,1.2123246798696572,2.955561349145072,0.6154879143953644,1.5005157618736518,0.5781856165532212,1.409575412669188,7.050134292165083,17.187725999643646,1.6413011050543052,4.001375364996405,4.40167114537291,10.730961206126722,1.3055804244750155,3.182912222156231,0.3916741273425047,0.9548736666468693,0.24246493597393143,0.5911122698290143,0.373022978421433,0.9094034920446374
Parla,ES,605,28.230813581198692,130555.29037253714,812,81,59,56,488,128,300,102,33,36,9,6.2195871012424915,28.76289759289049,0.620426792119017,2.8692053017538544,0.4519158115434815,2.089914972882437,0.4289370414649994,1.9836481098545165,3.737879932766423,17.286076385875074,0.9804275233485701,4.534052822524609,2.297877007848211,10.626686302792052,0.7812781826683918,3.613073342949298,0.2527664708633032,1.1689354933071259,0.2757452409417853,1.2752023563350463,0.06893631023544633,0.3188005890837616
Valdemoro,ES,606,24.590035867680957,77933.04660281626,707,76,28,45,363,135,238,100,27,14,8,9.071889664511732,28.751483072426925,0.9751960601172442,3.0906827630897404,0.35928275899056367,1.138672596927799,0.577418719806263,1.83000953077682,4.657844339770521,14.76207688159968,1.732256159418789,5.49002859233046,3.053903451419791,9.678717073886292,1.2831527106805842,4.066687846170711,0.3464512318837578,1.098005718466092,0.17964137949528183,0.5693362984638995,0.10265221685444675,0.32533502769365685
Caserta,IT,607,108.56843937592357,254650.89760293084,3294,379,176,470,2848,576,1383,387,192,133,232,12.935355936330652,30.34030901553593,1.4883120521764774,3.49088558496907,0.6911422722508179,1.6210972637323386,1.84566402248798,4.32906655655795,11.183938587331419,26.232301176759663,2.26192016372995,5.305409226760381,5.430964559789098,12.738508612169456,1.51972761000606,3.564571824229631,0.7539733879099833,1.7684697422534603,0.5222836489168113,1.2250337277068242,0.9110511770578964,2.1369009385562645
